time,latitude,longitude,mag,id,date,prep_zone_in,prep_zone_out,dist,sonde,sonde_lat,sonde_lon
02:05:23.680000,26.423,128.872,5.0,usp000741y,1995-09-27,141.2537544622754,282.5075089245508,107.18367686846277,OK426,26.28,127.81
20:58:50.830000,28.46,128.067,5.7,usp00071xa,1995-08-16,282.48799749157075,564.9759949831415,242.89857372640117,OK426,26.28,127.81
13:52:14.170000,26.568,126.913,4.6,usp00071fu,1995-08-05,95.06047936562808,190.12095873125617,94.99956340005865,OK426,26.28,127.81
11:28:21.680000,26.018,128.482,4.8,usp0006xpq,1995-05-19,115.87773561551262,231.75547123102524,73.19549510617264,OK426,26.28,127.81
20:09:09.090000,27.158,127.408,5.1,usp0006tfn,1995-02-24,155.95525028269526,311.9105005653905,105.1836163013664,OK426,26.28,127.81
23:05:48.970000,25.941,128.463,4.7,usp0006rt6,1995-01-23,104.9542428652322,209.9084857304644,75.34372111015664,OK426,26.28,127.81
02:40:18.850000,27.511,128.46,5.6,usp0006rbr,1995-01-15,255.85858869056446,511.7171773811289,150.91005622810522,OK426,26.28,127.81
15:43:15.940000,26.021,128.431,5.2,usp0008bck,1997-11-26,172.18685749860077,344.37371499720155,68.40314219417337,OK426,26.28,127.81
23:17:27.200000,26.209,128.477,4.6,usp0008ar8,1997-11-15,95.06047936562808,190.12095873125617,67.1022559284621,OK426,26.28,127.81
04:45:04.860000,25.03,125.77,6.2,usp000865k,1997-08-13,463.446919736288,926.893839472576,247.24319635260213,OK426,26.28,127.81
19:19:21.250000,27.047,129.343,5.4,usp000832x,1997-06-02,209.89398836235245,419.7879767247049,174.67199174366317,OK426,26.28,127.81
15:02:38.670000,26.981,129.536,5.6,usp000831h,1997-06-01,255.85858869056446,511.7171773811289,188.60226745619025,OK426,26.28,127.81
20:21:00.200000,27.738000000000003,127.506,5.4,usp00082s0,1997-05-23,209.89398836235245,419.7879767247049,164.3447221662361,OK426,26.28,127.81
12:01:45.470000,26.124,128.5,5.5,usp00080c2,1997-04-11,231.73946499684772,463.47892999369554,71.09533872013726,OK426,26.28,127.81
09:57:59.270000,26.11,128.63299999999998,4.7,usp00080bs,1997-04-11,104.9542428652322,209.9084857304644,84.38882813159258,OK426,26.28,127.81
09:32:58.180000,26.118,128.591,5.4,usp00080bp,1997-04-11,209.89398836235245,419.7879767247049,80.09638800537545,OK426,26.28,127.81
